"billing_log_recid","Open/Closed","Invoice","Ticket #","Company Name","Customer PO","Invoice Total","Date","Status","Invoice Type","Project / Phase","Sales Order #","Location","Department","Internal Notes","GL","Routed To","Down Payment Applied","Credit Amount","Paid Amount","Date Paid","Agreement Type","Bill To","Invoice Balance","Site","Invoice Delivery","Tax Code","Account ID","Due Date","Invoice Reference","Service Total","Expense Total","Product Total","Sales Tax","Unbatched","Billing Terms","Pending Application","Procurement Needed","Partner Name","Sales Rep.","Business Development?"
"33268","Closed","32472.1","","BLN Property Management","","2.00","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.00","03/02/2026 11:50 am","","BLN Property Management","0.00","Main","E-Mail","Avatax","BLN Property","03/02/2026 12:00 am","Online Processing Fee for 32472.1","0.00","0.00","2.00","0.00","False","Due Upon Receipt","False","","","",""
"33141","Closed","32473","","Blue Ocean Barns","Licensing Monthly","1821.65","03/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1821.65","03/12/2026 10:16 am","Licensing Monthly","Blue Ocean Barns","0.00","NOT ACTIVE - Nelha - default shipping address","E-Mail","Avatax","Blue Ocean Barns","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","1821.65","0.00","False","Due Upon Receipt","False","false","","","false"
"33142","Closed","32474","","Boardwalk Ventures","Licensing Monthly","55.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","55.00","03/02/2026 11:50 am","Licensing Monthly","Boardwalk Ventures","0.00","Main","E-Mail","Avatax","Boardwalk Ventures","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","55.00","0.00","False","Due Upon Receipt","False","","","",""
"33269","Closed","32474.1","","Boardwalk Ventures","","1.65","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.65","03/02/2026 11:50 am","","Boardwalk Ventures","0.00","Main","E-Mail","Avatax","Boardwalk Ventures","03/02/2026 12:00 am","Online Processing Fee for 32474.1","0.00","0.00","1.65","0.00","False","Due Upon Receipt","False","","","",""
"33143","Closed","32475","","Boeck Chiropractic","Licensing Monthly ","6.10","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","6.10","03/02/2026 11:49 am","Licensing Monthly","Boeck Chiropractic","0.00","Main","E-Mail","Avatax","Boeck Chiropractic","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","6.10","0.00","False","Due Upon Receipt","False","","","",""
"33257","Closed","32475.1","","Boeck Chiropractic","","0.21","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.21","03/02/2026 11:49 am","","Boeck Chiropractic","0.00","Main","E-Mail","Avatax","Boeck Chiropractic","03/02/2026 12:00 am","Online Processing Fee for 32475.1","0.00","0.00","0.21","0.00","False","Due Upon Receipt","False","","","",""
"33241","Closed","32573","","Bunzl","POTS: P2C AD server migration Cool Pak Mar 2026","12160.00","03/02/2026 12:00 am","No Past Due Notices Sent","Standard","","5127","Corporate","Managed Services","","N","EWolf","0.00","0.00","12160.00","03/31/2026 10:07 am","","Bunzl","0.00","Main","E-Mail","Avatax","Bunzl","03/02/2026 12:00 am","Order #5127","0.00","0.00","12160.00","0.00","False","Due Upon Receipt","False","false","","","false"
"33242","Closed","32574","","Bunzl","P2C Kishigo AD Migration ","13396.00","03/02/2026 12:00 am","No Past Due Notices Sent","Standard","","5128","Corporate","Managed Services","","N","EWolf","0.00","0.00","13396.00","03/31/2026 10:07 am","","Bunzl","0.00","Main","E-Mail","Avatax","Bunzl","03/02/2026 12:00 am","Order #5128","0.00","0.00","13396.00","0.00","False","Due Upon Receipt","False","false","","","false"
"33144","Closed","32476","","Burton Kelley","Licensing Monthly ","96.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","96.00","03/02/2026 11:48 am","Licensing Monthly","Burton Kelley","0.00","Main","E-Mail","Avatax","BurtonKelley","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","96.00","0.00","False","Due Upon Receipt","False","","","",""
"33253","Closed","32476.1","","Burton Kelley","","3.36","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.36","03/02/2026 11:48 am","","Burton Kelley","0.00","Main","E-Mail","Avatax","BurtonKelley","03/02/2026 12:00 am","Online Processing Fee for 32476.1","0.00","0.00","3.36","0.00","False","Due Upon Receipt","False","","","",""
"33146","Closed","32478","","Camp Hanover","Licensing Monthly","50.40","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","50.40","03/02/2026 11:47 am","Licensing Monthly","Camp Hanover","0.00","Main","E-Mail","Avatax","Camp Hanover","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","50.40","0.00","False","Due Upon Receipt","False","","","",""
"33247","Closed","32478.1","","Camp Hanover","","1.51","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.51","03/02/2026 11:47 am","","Camp Hanover","0.00","Main","E-Mail","Avatax","Camp Hanover","03/02/2026 12:00 am","Online Processing Fee for 32478.1","0.00","0.00","1.51","0.00","False","Due Upon Receipt","False","","","",""
"33147","Closed","32479","","Chadmar","Licensing Monthly","377.02","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","377.02","03/26/2026 9:10 pm","Licensing Monthly","Chadmar","0.00","Main","E-Mail","Avatax","Chadmar","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","377.02","0.00","False","Due Upon Receipt","False","false","","","false"
"33148","Closed","32480","","Cloudburst Misting Systems","Licensing Monthly","109.22","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","109.22","03/19/2026 9:33 am","Licensing Monthly","Cloudburst Misting Systems","0.00","Main","E-Mail","Avatax","Cloudburst Misting Systems, Inc","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","109.22","0.00","False","Due Upon Receipt","False","false","","","false"
"33145","Closed","32477","","C-MAG Chimie Inc.","Licensing Monthly","29.40","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","29.40","03/02/2026 11:14 am","Licensing Monthly","C-MAG Chimie Inc.","0.00","Main","E-Mail","Avatax","C-MAG Chimie","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","29.40","0.00","False","Due Upon Receipt","False","","","",""
"33243","Closed","32477.1","","C-MAG Chimie Inc.","","0.88","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.88","03/02/2026 11:14 am","","C-MAG Chimie Inc.","0.00","Main","E-Mail","Avatax","C-MAG Chimie","03/02/2026 12:00 am","Online Processing Fee for 32477.1","0.00","0.00","0.88","0.00","False","Due Upon Receipt","False","","","",""
"33121","Closed","32453","","Conejo Valley Services","WiFi Onsite","187.50","03/02/2026 12:00 am","Closed - Emailed","Standard","","5123","Corporate","Admin","","N","EWolf","0.00","0.00","187.50","04/30/2026 11:30 am","","Conejo Valley Services","0.00","MAIN","E-Mail","Avatax","Conejo Valley Heating and Air","03/02/2026 12:00 am","Order #5123","0.00","0.00","187.50","0.00","False","Due Upon Receipt","False","false","","","false"
"33149","Closed","32481","","Conejo Valley Services","Licensing Monthly","1930.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1930.00","04/30/2026 11:30 am","Licensing Monthly","Conejo Valley Services","0.00","OLD Main - Storage and Training","E-Mail","Avatax","Conejo Valley Heating and Air","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","1930.00","0.00","False","Due Upon Receipt","False","false","","","false"
"33150","Closed","32482","","Connecting Dot By Dot","Licensing Monthly","473.62","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","473.62","03/03/2026 10:03 pm","Licensing Monthly","Connecting Dot By Dot","0.00","Main","E-Mail","Avatax","Connecting Dot by Dot","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","473.62","0.00","False","Due Upon Receipt","False","","","",""
"33151","Closed","32483","","Converged Networks Inc.","Licensing Monthly ","108.50","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","108.50","03/02/2026 11:49 am","Licensing Monthly","Converged Networks Inc.","0.00","Main","E-Mail","Avatax","Converged Networks Inc","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","108.50","0.00","False","Due Upon Receipt","False","","","",""
"33152","Closed","32484","","Cool Pak - Bunzl","Licensing Monthly","802.24","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","802.24","03/04/2026 3:00 pm","Licensing Monthly","Cool Pak - Bunzl","0.00","Main","E-Mail","Avatax","Cool Pak, LLC","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","802.24","0.00","False","Due Upon Receipt","False","false","","","false"
"33153","Closed","32485","","Crossroads Community Church","Licensing Monthly","44.10","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","44.10","03/02/2026 11:49 am","Licensing Monthly","Crossroads Community Church","0.00","Main","E-Mail","Avatax","Crossroads Community Church","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","44.10","0.00","False","Due Upon Receipt","False","","","",""
"33154","Closed","32486","","CVG Wealth Management","Licensing Monthly","149.90","03/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","149.90","03/02/2026 11:48 am","Licensing Monthly","CVG Wealth Management","0.00","Texas Address","E-Mail","Avatax","CVG Wealth Management","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","140.50","9.40","False","Due Upon Receipt","False","","","",""
"33256","Closed","32486.1","","CVG Wealth Management","","5.25","03/02/2026 12:00 am","No Past Due Notices Sent","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","5.25","03/02/2026 11:48 am","","CVG Wealth Management","0.00","Main Office","E-Mail","Avatax","CVG Wealth Management","03/02/2026 12:00 am","Online Processing Fee for 32486.1","0.00","0.00","5.25","0.00","False","Due Upon Receipt","False","","","",""
"33287","Closed","32577","","CVG Wealth Management","Onsite WiFi Connectivity","187.50","03/02/2026 12:00 am","Closed - Emailed","Standard","","5130","Corporate","Admin","","N","ABrock","0.00","0.00","187.50","03/03/2026 2:43 am","","CVG Wealth Management","0.00","Texas Address","E-Mail","Avatax","CVG Wealth Management","03/02/2026 12:00 am","Order #5130","0.00","0.00","187.50","0.00","False","Due Upon Receipt","False","false","","","false"
"33348","Closed","32577.1","","CVG Wealth Management","","6.56","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","WisePay","0.00","0.00","6.56","03/03/2026 2:43 am","","CVG Wealth Management","0.00","Main Office","E-Mail","Avatax","CVG Wealth Management","03/02/2026 12:00 am","Online Processing Fee for 32577.1","0.00","0.00","6.56","0.00","False","Due Upon Receipt","False","","","",""
"33155","Closed","32487","","CWS Investments Inc","Licensing Monthly","513.45","03/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","513.45","03/16/2026 10:25 am","Licensing Monthly","CWS Investments Inc","0.00","Main Company Address","E-Mail","Avatax","CWS Investments Inc","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","513.45","0.00","False","Due Upon Receipt","False","false","","","false"
"33156","Closed","32488","","Daigh Rick Landscape Architects, LLC","Licensing Monthly","315.12","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","315.12","03/10/2026 9:54 am","Licensing Monthly","Daigh Rick Landscape Architects, LLC","0.00","Main","E-Mail","Avatax","Anne Daigh Landscape Architect","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","287.12","28.00","False","Due Upon Receipt","False","false","","","false"
"33157","Closed","32489","","Designated Broker Solutions","Licensing Monthly","292.79","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","292.79","03/09/2026 9:34 am","Licensing Monthly","Designated Broker Solutions","0.00","Main","E-Mail","Avatax","Designated Broker Solutions","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","292.79","0.00","False","Due Upon Receipt","False","","","",""
"33158","Closed","32490","","Don Crowe Psychology","Licensing Monthly","6.10","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","6.10","03/02/2026 11:50 am","Licensing Monthly","Don Crowe Psychology","0.00","Main","E-Mail","Avatax","Don Crowe Psychology","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","6.10","0.00","False","Due Upon Receipt","False","","","",""
"33265","Closed","32490.1","","Don Crowe Psychology","","0.21","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.21","03/02/2026 11:50 am","","Don Crowe Psychology","0.00","Main","E-Mail","Avatax","Don Crowe Psychology","03/02/2026 12:00 am","Online Processing Fee for 32490.1","0.00","0.00","0.21","0.00","False","Due Upon Receipt","False","","","",""
"33159","Closed","32491","","Donnelly & Moore Inc","Licensing Monthly","321.23","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","321.23","03/02/2026 11:50 am","Licensing Monthly","Donnelly & Moore Inc","0.00","Main","E-Mail","Avatax","Donnelly & Moore Inc","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","296.40","24.83","False","Due Upon Receipt","False","","","",""
"33160","Closed","32492","","Drapery Affair","Licensing Monthly","180.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","180.00","03/17/2026 3:24 pm","Licensing Monthly","Drapery Affair","0.00","Main","E-Mail","Avatax","Drapery Affair","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","180.00","0.00","False","Due Upon Receipt","False","false","","","false"
"33161","Closed","32493","","Drive Wheel","Licensing Monthly","130.60","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","130.60","03/02/2026 11:47 am","Licensing Monthly","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","130.60","0.00","False","Due Upon Receipt","False","","","",""
"33252","Closed","32493.1","","Drive Wheel","","4.57","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","4.57","03/02/2026 11:47 am","","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","03/02/2026 12:00 am","Online Processing Fee for 32493.1","0.00","0.00","4.57","0.00","False","Due Upon Receipt","False","","","",""
"33162","Closed","32494","","E&S Insurance Services LLC","Licensing Monthly","366.80","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","366.80","03/02/2026 11:48 am","Licensing Monthly","E&S Insurance Services LLC","0.00","Main","E-Mail","Avatax","E&S Insurance","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","366.80","0.00","False","Due Upon Receipt","False","","","",""
"33163","Closed","32495","","Encore Land Services","Licensing Monthly ","64.50","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","64.50","03/02/2026 11:49 am","Licensing Monthly","Encore Land Services","0.00","Main","E-Mail","Avatax","Encore Land Services","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","64.50","0.00","False","Due Upon Receipt","False","","","",""
"33139","Closed","32471","","Encounter Life","Licensing Monthly","239.76","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","17.43","222.33","04/01/2026 6:15 pm","Licensing Monthly","Encounter Life","0.00","Main","E-Mail","Avatax","Bible Fellowship","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","239.76","0.00","False","Due Upon Receipt","False","false","","","false"
"33245","Closed","32576","","Falcon Flight USA","AvePoint","99.30","03/02/2026 12:00 am","Closed - Emailed","Standard","","5129","Corporate","Sales","","N","ABrock","0.00","0.00","99.30","03/03/2026 10:17 am","","Falcon Flight USA","0.00","Main","E-Mail","Avatax","Falcon Flight USA","03/02/2026 12:00 am","Order #5129","0.00","0.00","93.15","6.15","False","Due Upon Receipt","False","false","AvePoint","Marcello Moreira","true"
"33164","Closed","32496","","Fire Sprinkler Systems","Licensing Monthly","1646.40","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1646.40","03/02/2026 11:47 am","Licensing Monthly","Fire Sprinkler Systems","0.00","Main","E-Mail","Avatax","Fire Sprinkler Systems Inc.","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","1646.40","0.00","False","Due Upon Receipt","False","","","",""
"33165","Closed","32497","","Focus On The Masters","Licensing Monthly","18.12","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","18.12","05/01/2026 7:52 pm","Licensing Monthly","Focus On The Masters","0.00","Main","E-Mail","Avatax","Focus On The Masters","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","18.12","0.00","False","Due Upon Receipt","False","false","","","false"
"33166","Closed","32498","","Forvision Therapeutics","Licensing Monthly ","139.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","139.00","03/02/2026 11:49 am","Licensing Monthly","Forvision Therapeutics","0.00","Main","E-Mail","Avatax","Forvision Therapeutics","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","139.00","0.00","False","Due Upon Receipt","False","","","",""
"33260","Closed","32498.1","","Forvision Therapeutics","","4.17","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","4.17","03/02/2026 11:49 am","","Forvision Therapeutics","0.00","Main","E-Mail","Avatax","Forvision Therapeutics","03/02/2026 12:00 am","Online Processing Fee for 32498.1","0.00","0.00","4.17","0.00","False","Due Upon Receipt","False","","","",""
"33167","Closed","32499","","FS Unlimited LLC","Licensing Monthly","260.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","260.00","03/02/2026 11:48 am","Licensing Monthly","FS Unlimited LLC","0.00","Main","E-Mail","Avatax","FS Unlimited LLC","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","260.00","0.00","False","Due Upon Receipt","False","","","",""
"33168","Closed","32500","","FWI Custom Homes","Licensing Monthly","48.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","48.00","03/02/2026 11:50 am","Licensing Monthly","FWI Custom Homes","0.00","Main","E-Mail","Avatax","FWI Custom Homes","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","48.00","0.00","False","Due Upon Receipt","False","","","",""
"33266","Closed","32500.1","","FWI Custom Homes","","1.44","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.44","03/02/2026 11:50 am","","FWI Custom Homes","0.00","Main","E-Mail","Avatax","FWI Custom Homes","03/02/2026 12:00 am","Online Processing Fee for 32500.1","0.00","0.00","1.44","0.00","False","Due Upon Receipt","False","","","",""
"33169","Closed","32501","","G4 Athlete","Licensing Monthly","147.50","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","147.50","03/02/2026 11:50 am","Licensing Monthly","G4 Athlete","0.00","Main","E-Mail","Avatax","G4 Athlete","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","147.50","0.00","False","Due Upon Receipt","False","","","",""
"33170","Closed","32502","","Gardner Chamber of Commerce","Licensing Monthly","88.40","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","88.40","03/02/2026 11:50 am","Licensing Monthly","Gardner Chamber of Commerce","0.00","Main","E-Mail","Avatax","Gardner Chamber of Commerce","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","88.40","0.00","False","Due Upon Receipt","False","","","",""
"33171","Closed","32503","","Glen R. Gardner Landscape Architect","Licensing Monthly","27.50","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","27.50","03/02/2026 11:49 am","Licensing Monthly","Glen R. Gardner Landscape Architect","0.00","Main","E-Mail","Avatax","Glen R. Gardner Landscape Architect","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","27.50","0.00","False","Due Upon Receipt","False","","","",""
"33259","Closed","32503.1","","Glen R. Gardner Landscape Architect","","0.96","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.96","03/02/2026 11:49 am","","Glen R. Gardner Landscape Architect","0.00","Main","E-Mail","Avatax","Glen R. Gardner Landscape Architect","03/02/2026 12:00 am","Online Processing Fee for 32503.1","0.00","0.00","0.96","0.00","False","Due Upon Receipt","False","","","",""
"33172","Closed","32504","","Glennon Trade LLC","Licensing Monthly ","48.60","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","48.60","03/02/2026 11:49 am","Licensing Monthly","Glennon Trade LLC","0.00","Main","E-Mail","Avatax","Glennon Trade LLC","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","45.00","3.60","False","Due Upon Receipt","False","","","",""
"33262","Closed","32504.1","","Glennon Trade LLC","","1.84","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.84","03/03/2026 2:43 am","","Glennon Trade LLC","0.00","Main","E-Mail","Avatax","Glennon Trade LLC","03/02/2026 12:00 am","Online Processing Fee for 32504.1","0.00","0.00","1.70","0.14","False","Due Upon Receipt","False","","","",""
"33173","Closed","32505","","GR Financial Group","Licensing Monthly ","27.50","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","27.50","03/02/2026 11:47 am","Licensing Monthly","GR Financial Group","0.00","Main","E-Mail","Avatax","GRFinancialGroup","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","27.50","0.00","False","Due Upon Receipt","False","","","",""
"33249","Closed","32505.1","","GR Financial Group","","0.83","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.83","03/02/2026 11:47 am","","GR Financial Group","0.00","Main","E-Mail","Avatax","GRFinancialGroup","03/02/2026 12:00 am","Online Processing Fee for 32505.1","0.00","0.00","0.83","0.00","False","Due Upon Receipt","False","","","",""
"33174","Closed","32506","","Grand Majestic F/X Inc","Licensing Monthly","82.50","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","82.50","03/02/2026 11:48 am","Licensing Monthly","Grand Majestic F/X Inc","0.00","Main","E-Mail","Avatax","Grand Majestic FX Inc","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","82.50","0.00","False","Due Upon Receipt","False","","","",""
"33175","Closed","32507","","Green Hickory","Licensing Monthly","116.20","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","116.20","03/02/2026 11:49 am","Licensing Monthly","Green Hickory","0.00","Main","E-Mail","Avatax","Green Hickory","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","116.20","0.00","False","Due Upon Receipt","False","","","",""
"33261","Closed","32507.1","","Green Hickory","","3.49","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.49","03/02/2026 11:49 am","","Green Hickory","0.00","Main","E-Mail","Avatax","Green Hickory","03/02/2026 12:00 am","Online Processing Fee for 32507.1","0.00","0.00","3.49","0.00","False","Due Upon Receipt","False","","","",""
"33176","Closed","32508","","Green Mountain Geek","Licensing Monthly","32.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","32.00","03/02/2026 11:51 am","Licensing Monthly","Green Mountain Geek","0.00","Main","E-Mail","Avatax","Green Mountain Geek","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","32.00","0.00","False","Due Upon Receipt","False","","","",""
"33270","Closed","32508.1","","Green Mountain Geek","","0.96","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.96","03/02/2026 11:51 am","","Green Mountain Geek","0.00","Main","E-Mail","Avatax","Green Mountain Geek","03/02/2026 12:00 am","Online Processing Fee for 32508.1","0.00","0.00","0.96","0.00","False","Due Upon Receipt","False","","","",""
"33177","Closed","32509","","Health Law Counsel, LLC","Licensing Monthly ","45.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","45.00","03/02/2026 11:18 am","Licensing Monthly","Health Law Counsel, LLC","0.00","Main","E-Mail","Avatax","Health Law Counsel, LLC","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","45.00","0.00","False","Due Upon Receipt","False","","","",""
"33178","Closed","32510","","HiPoint AG Environmental","Licensing Monthly ","60.00","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","60.00","03/02/2026 11:50 am","Licensing Monthly","HiPoint AG Environmental","0.00","Main","E-Mail","Avatax","HiPoint AG Enviironmental","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","60.00","0.00","False","Due Upon Receipt","False","","","",""
"33267","Closed","32510.1","","HiPoint AG Environmental","","1.80","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.80","03/02/2026 11:50 am","","HiPoint AG Environmental","0.00","Main","E-Mail","Avatax","HiPoint AG Enviironmental","03/02/2026 12:00 am","Online Processing Fee for 32510.1","0.00","0.00","1.80","0.00","False","Due Upon Receipt","False","","","",""
"33179","Closed","32511","","Hite Consulting Inc ","Licensing Monthly ","118.40","03/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","118.40","03/02/2026 11:48 am","Licensing Monthly","Hite Consulting Inc ","0.00","Main","E-Mail","Avatax","Hite Consulting Inc ","03/02/2026 12:00 am","Monthly Billing for March","0.00","0.00","118.40","0.00","False","Due Upon Receipt","False","","","",""
"33254","Closed","32511.1","","Hite Consulting Inc ","","3.55","03/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.55","03/02/2026 11:48 am","","Hite Consulting Inc ","0.00","Main","E-Mail","Avatax","Hite Consulting Inc ","03/02/2026 12:00 am","Online Processing Fee for 32511.1","0.00","0.00","3.55","0.00","False","Due Upon Receipt","False","","","",""
